## 1 - Complete phage contigs - category 1 (sure)
## Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_NODE_6601_length_5566_cov_105_347_ID_13201,6,VIRSorter_NODE_6601_length_5566_cov_105_347_ID_13201,6,1,2,4.16129277473563,,2.28585287993779,,,
VIRSorter_NODE_6606_length_5563_cov_16_9253_ID_13211,8,VIRSorter_NODE_6606_length_5563_cov_16_9253_ID_13211,8,1,1,,6.70222379935948,4.73576304644962,,,
VIRSorter_NODE_6618_length_5552_cov_1_72479_ID_13235,7,VIRSorter_NODE_6618_length_5552_cov_1_72479_ID_13235,7,1,3,5.07549135735669,,4.14379266564342,,,
VIRSorter_NODE_6620_length_5551_cov_2_74687_ID_13239,7,VIRSorter_NODE_6620_length_5551_cov_2_74687_ID_13239,7,1,1,6.85970136720946,,4.14379266564342,,,
VIRSorter_NODE_6628_length_5546_cov_25_9865_ID_13255-circular,9,VIRSorter_NODE_6628_length_5546_cov_25_9865_ID_13255-circular,9,1,2,4.07773535702027,9.16618172876552,5.32773342725582,,,
VIRSorter_NODE_6629_length_5545_cov_3_20764_ID_13257,4,VIRSorter_NODE_6629_length_5545_cov_3_20764_ID_13257,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_6635_length_5543_cov_3_97249_ID_13269-circular,8,VIRSorter_NODE_6635_length_5543_cov_3_97249_ID_13269-circular,8,1,1,,4.18744484095598,4.73576304644962,,,
VIRSorter_NODE_6669_length_5520_cov_29_7339_ID_13337,9,VIRSorter_NODE_6669_length_5520_cov_29_7339_ID_13337,9,1,1,6.92785068212117,,5.32773342725582,,,
VIRSorter_NODE_6681_length_5507_cov_9_78383_ID_13361,7,VIRSorter_NODE_6681_length_5507_cov_9_78383_ID_13361,7,1,2,5.07549135735669,,4.14379266564342,,,
VIRSorter_NODE_6686_length_5505_cov_4_04463_ID_13371,6,VIRSorter_NODE_6686_length_5505_cov_4_04463_ID_13371,6,1,1,2.81958587565650,,3.55182228483721,,,
VIRSorter_NODE_6689_length_5502_cov_2_04_ID_13377,11,VIRSorter_NODE_6689_length_5502_cov_2_04_ID_13377,11,1,1,2.94131219610936,,4.51617632518270,,,
VIRSorter_NODE_6713_length_5487_cov_2_94534_ID_13425,10,VIRSorter_NODE_6713_length_5487_cov_2_94534_ID_13425,10,1,1,3.72037209588228,,5.91970380806202,,,
VIRSorter_NODE_6721_length_5478_cov_8_54345_ID_13441-circular,9,VIRSorter_NODE_6721_length_5478_cov_8_54345_ID_13441-circular,9,1,1,2.95735660761269,4.07874256007744,5.32773342725582,,,
VIRSorter_NODE_672_length_25008_cov_10_2407_ID_1343,36,VIRSorter_NODE_672_length_25008_cov_10_2407_ID_1343,36,1,5,20.81004066425825,,18.73344190918606,,,
VIRSorter_NODE_6732_length_5470_cov_1_92738_ID_13463,8,VIRSorter_NODE_6732_length_5470_cov_1_92738_ID_13463,8,1,1,7.83965870538224,,4.73576304644962,,,
VIRSorter_NODE_6735_length_5469_cov_4_32628_ID_13469,11,VIRSorter_NODE_6735_length_5469_cov_4_32628_ID_13469,11,1,1,10.30240946518092,,6.03455293414856,,,
VIRSorter_NODE_673_length_24993_cov_4_2686_ID_1345,30,VIRSorter_NODE_673_length_24993_cov_4_2686_ID_1345,30,1,4,14.18798920666850,,10.38004366639849,,,
VIRSorter_NODE_6746_length_5465_cov_9_93649_ID_13491-circular,6,VIRSorter_NODE_6746_length_5465_cov_9_93649_ID_13491-circular,6,1,1,5.87974402903668,7.14838634770013,3.55182228483721,,,
VIRSorter_NODE_6754_length_5460_cov_2_63698_ID_13507,5,VIRSorter_NODE_6754_length_5460_cov_2_63698_ID_13507,5,1,2,3.25885887592900,,,,,
VIRSorter_NODE_6756_length_5459_cov_2_14066_ID_13511,9,VIRSorter_NODE_6756_length_5459_cov_2_14066_ID_13511,9,1,1,6.92785068212117,,3.89359133625594,,,
VIRSorter_NODE_6776_length_5451_cov_32_1717_ID_13551,5,VIRSorter_NODE_6776_length_5451_cov_32_1717_ID_13551,5,1,1,4.89978669086390,7.44891854468756,2.95985190403101,,,
VIRSorter_NODE_6794_length_5437_cov_1_83785_ID_13587,8,VIRSorter_NODE_6794_length_5437_cov_1_83785_ID_13587,8,1,1,3.27022832213243,,4.73576304644962,,,
VIRSorter_NODE_6808_length_5433_cov_2_51319_ID_13615,4,VIRSorter_NODE_6808_length_5433_cov_2_51319_ID_13615,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_6823_length_5424_cov_2_03908_ID_13645,6,VIRSorter_NODE_6823_length_5424_cov_2_03908_ID_13645,6,1,2,2.81958587565650,,3.55182228483721,,,
VIRSorter_NODE_6824_length_5424_cov_3_73362_ID_13647,6,VIRSorter_NODE_6824_length_5424_cov_3_73362_ID_13647,6,1,1,4.16129277473563,,3.55182228483721,,,
VIRSorter_NODE_6834_length_5421_cov_24_762_ID_13667,8,VIRSorter_NODE_6834_length_5421_cov_24_762_ID_13667,8,1,3,2.22581054573474,,4.73576304644962,,,
VIRSorter_NODE_6837_length_5419_cov_3_73885_ID_13673,5,VIRSorter_NODE_6837_length_5419_cov_3_73885_ID_13673,5,1,1,4.89978669086390,,2.95985190403101,,,
VIRSorter_NODE_6838_length_5418_cov_2_39501_ID_13675,5,VIRSorter_NODE_6838_length_5418_cov_2_39501_ID_13675,5,1,2,4.89978669086390,,2.95985190403101,,,
VIRSorter_NODE_6840_length_5418_cov_55_3517_ID_13679-circular,7,VIRSorter_NODE_6840_length_5418_cov_55_3517_ID_13679-circular,7,1,1,6.85970136720946,6.90584605957644,4.14379266564342,,,
VIRSorter_NODE_6880_length_5399_cov_3_58422_ID_13759,8,VIRSorter_NODE_6880_length_5399_cov_3_58422_ID_13759,8,1,1,2.22581054573474,,3.35078025787009,,,
VIRSorter_NODE_6882_length_5397_cov_3_41499_ID_13763,7,VIRSorter_NODE_6882_length_5397_cov_3_41499_ID_13763,7,1,3,2.48930326819235,,2.81425248153116,,,
VIRSorter_NODE_6884_length_5394_cov_5_18948_ID_13767,6,VIRSorter_NODE_6884_length_5394_cov_5_18948_ID_13767,6,1,2,5.87974402903668,,3.55182228483721,,,
VIRSorter_NODE_6888_length_5391_cov_60_4191_ID_13775-circular,7,VIRSorter_NODE_6888_length_5391_cov_60_4191_ID_13775-circular,7,1,1,,4.31194133253841,4.14379266564342,,,
VIRSorter_NODE_6899_length_5385_cov_18_9956_ID_13797,5,VIRSorter_NODE_6899_length_5385_cov_18_9956_ID_13797,5,1,1,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_6901_length_5383_cov_2_96157_ID_13801,8,VIRSorter_NODE_6901_length_5383_cov_2_96157_ID_13801,8,1,2,2.22581054573474,,4.73576304644962,,,
VIRSorter_NODE_6919_length_5373_cov_4_10484_ID_13837,4,VIRSorter_NODE_6919_length_5373_cov_4_10484_ID_13837,4,1,1,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_6934_length_5363_cov_8_63293_ID_13867,8,VIRSorter_NODE_6934_length_5363_cov_8_63293_ID_13867,8,1,1,5.99834991174870,,4.73576304644962,,,
VIRSorter_NODE_6943_length_5359_cov_2_47573_ID_13885,8,VIRSorter_NODE_6943_length_5359_cov_2_47573_ID_13885,8,1,1,3.27022832213243,,4.73576304644962,,,
VIRSorter_NODE_6946_length_5359_cov_21_2311_ID_13891,7,VIRSorter_NODE_6946_length_5359_cov_21_2311_ID_13891,7,1,1,5.07549135735669,,4.14379266564342,,,
VIRSorter_NODE_6954_length_5357_cov_3_13576_ID_13907,10,VIRSorter_NODE_6954_length_5357_cov_3_13576_ID_13907,10,1,2,2.69551767173730,,5.91970380806202,,,
VIRSorter_NODE_6970_length_5350_cov_3_77657_ID_13939,7,VIRSorter_NODE_6970_length_5350_cov_3_77657_ID_13939,7,1,2,2.48930326819235,,4.14379266564342,,,
VIRSorter_NODE_6974_length_5345_cov_2_3051_ID_13947,9,VIRSorter_NODE_6974_length_5345_cov_2_3051_ID_13947,9,1,2,6.92785068212117,,5.32773342725582,,,
VIRSorter_NODE_69_length_58418_cov_6_91417_ID_137,79,VIRSorter_NODE_69_length_58418_cov_6_91417_ID_137,79,1,3,19.89346277514616,,41.00720468443797,gene_29-gene_46:5.53303401420395,7.38880534568373,
VIRSorter_NODE_7007_length_5322_cov_27_2343_ID_14013,6,VIRSorter_NODE_7007_length_5322_cov_27_2343_ID_14013,6,1,1,4.16129277473563,,3.55182228483721,,,
VIRSorter_NODE_7027_length_5313_cov_5_65291_ID_14053,6,VIRSorter_NODE_7027_length_5313_cov_5_65291_ID_14053,6,1,3,4.16129277473563,,3.55182228483721,,,
VIRSorter_NODE_7029_length_5312_cov_5_83394_ID_14057,6,VIRSorter_NODE_7029_length_5312_cov_5_83394_ID_14057,6,1,3,2.81958587565650,,3.55182228483721,,,
VIRSorter_NODE_7033_length_5311_cov_98_3397_ID_14065,10,VIRSorter_NODE_7033_length_5311_cov_98_3397_ID_14065,10,1,1,6.27125797463711,,5.91970380806202,,,
VIRSorter_NODE_7035_length_5310_cov_1_69091_ID_14069,9,VIRSorter_NODE_7035_length_5310_cov_1_69091_ID_14069,9,1,2,2.95735660761269,,3.89359133625594,,,
VIRSorter_NODE_703_length_24442_cov_16_2274_ID_1405,34,VIRSorter_NODE_703_length_24442_cov_16_2274_ID_1405,34,1,3,20.69413609367237,,15.61564478462006,,,
VIRSorter_NODE_7048_length_5304_cov_3_93432_ID_14095,4,VIRSorter_NODE_7048_length_5304_cov_3_93432_ID_14095,4,1,1,2.37333664615169,,,,,
VIRSorter_NODE_7073_length_5293_cov_22_6365_ID_14145-circular,6,VIRSorter_NODE_7073_length_5293_cov_22_6365_ID_14145-circular,6,1,1,5.87974402903668,7.14838634770013,3.55182228483721,,,
VIRSorter_NODE_7084_length_5285_cov_2_12466_ID_14167,6,VIRSorter_NODE_7084_length_5285_cov_2_12466_ID_14167,6,1,2,4.16129277473563,,3.55182228483721,,,
VIRSorter_NODE_7089_length_5283_cov_3_56478_ID_14177,5,VIRSorter_NODE_7089_length_5283_cov_3_56478_ID_14177,5,1,1,4.89978669086390,7.44891854468756,2.95985190403101,,,
VIRSorter_NODE_7108_length_5272_cov_10_1306_ID_14215,7,VIRSorter_NODE_7108_length_5272_cov_10_1306_ID_14215,7,1,3,6.85970136720946,,4.14379266564342,,,
VIRSorter_NODE_7118_length_5267_cov_3_42704_ID_14235,10,VIRSorter_NODE_7118_length_5267_cov_3_42704_ID_14235,10,1,1,7.86260809755767,,5.91970380806202,,,
VIRSorter_NODE_7123_length_5265_cov_9_91456_ID_14245,8,VIRSorter_NODE_7123_length_5265_cov_9_91456_ID_14245,8,1,1,7.83965870538224,,4.73576304644962,,,
VIRSorter_NODE_7129_length_5257_cov_2_03801_ID_14257,9,VIRSorter_NODE_7129_length_5257_cov_2_03801_ID_14257,9,1,2,6.92785068212117,,5.32773342725582,,,
VIRSorter_NODE_7145_length_5251_cov_3_99024_ID_14289,7,VIRSorter_NODE_7145_length_5251_cov_3_99024_ID_14289,7,1,1,,4.31194133253841,4.14379266564342,,,
VIRSorter_NODE_7146_length_5251_cov_11_9475_ID_14291-circular,7,VIRSorter_NODE_7146_length_5251_cov_11_9475_ID_14291-circular,7,1,1,3.65676864270504,6.90584605957644,4.14379266564342,,,
VIRSorter_NODE_7147_length_5250_cov_2_85263_ID_14293,6,VIRSorter_NODE_7147_length_5250_cov_2_85263_ID_14293,6,1,3,5.87974402903668,,3.55182228483721,,,
VIRSorter_NODE_7151_length_5247_cov_2_55352_ID_14301,4,VIRSorter_NODE_7151_length_5247_cov_2_55352_ID_14301,4,1,1,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_7166_length_5238_cov_3_47916_ID_14331,10,VIRSorter_NODE_7166_length_5238_cov_3_47916_ID_14331,10,1,1,6.27125797463711,,5.91970380806202,,,
VIRSorter_NODE_7169_length_5238_cov_4_46684_ID_14337-circular,7,VIRSorter_NODE_7169_length_5238_cov_4_46684_ID_14337-circular,7,1,1,,4.31194133253841,4.14379266564342,,,
VIRSorter_NODE_7179_length_5229_cov_287_051_ID_14357,5,VIRSorter_NODE_7179_length_5229_cov_287_051_ID_14357,5,1,3,4.89978669086390,,2.95985190403101,,,
VIRSorter_NODE_7180_length_5227_cov_3_14588_ID_14359,7,VIRSorter_NODE_7180_length_5227_cov_3_14588_ID_14359,7,1,2,5.07549135735669,,4.14379266564342,,,
VIRSorter_NODE_7186_length_5223_cov_2_24784_ID_14371,9,VIRSorter_NODE_7186_length_5223_cov_2_24784_ID_14371,9,1,2,2.00791555881789,,3.89359133625594,,,
VIRSorter_NODE_7192_length_5221_cov_5_47055_ID_14383,6,VIRSorter_NODE_7192_length_5221_cov_5_47055_ID_14383,6,1,1,4.16129277473563,,3.55182228483721,,,
VIRSorter_NODE_7196_length_5217_cov_4_57544_ID_14391,7,VIRSorter_NODE_7196_length_5217_cov_4_57544_ID_14391,7,1,1,2.48930326819235,,2.81425248153116,,,
VIRSorter_NODE_7213_length_5209_cov_2_31346_ID_14425,11,VIRSorter_NODE_7213_length_5209_cov_2_31346_ID_14425,11,1,3,8.32450822074734,,6.03455293414856,,,
VIRSorter_NODE_7227_length_5203_cov_1_55831_ID_14453,6,VIRSorter_NODE_7227_length_5203_cov_1_55831_ID_14453,6,1,2,4.16129277473563,,3.55182228483721,,,
VIRSorter_NODE_7234_length_5199_cov_2_39866_ID_14467,8,VIRSorter_NODE_7234_length_5199_cov_2_39866_ID_14467,8,1,1,3.27022832213243,,4.73576304644962,,,
VIRSorter_NODE_7242_length_5195_cov_4_76125_ID_14483-circular,7,VIRSorter_NODE_7242_length_5195_cov_4_76125_ID_14483-circular,7,1,2,6.85970136720946,6.90584605957644,4.14379266564342,,,
VIRSorter_NODE_7256_length_5187_cov_2_2753_ID_14511,8,VIRSorter_NODE_7256_length_5187_cov_2_2753_ID_14511,8,1,1,2.22581054573474,,4.73576304644962,,,
VIRSorter_NODE_7265_length_5183_cov_3_44185_ID_14529,5,VIRSorter_NODE_7265_length_5183_cov_3_44185_ID_14529,5,1,1,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_7276_length_5175_cov_65_253_ID_14551,5,VIRSorter_NODE_7276_length_5175_cov_65_253_ID_14551,5,1,2,4.89978669086390,,2.95985190403101,,,
VIRSorter_NODE_7286_length_5169_cov_287_761_ID_14571-circular,8,VIRSorter_NODE_7286_length_5169_cov_287_761_ID_14571-circular,8,1,1,,4.18744484095598,4.73576304644962,,,
VIRSorter_NODE_7301_length_5163_cov_1_59273_ID_14601,10,VIRSorter_NODE_7301_length_5163_cov_1_59273_ID_14601,10,1,3,9.79957338172781,,5.91970380806202,,,
VIRSorter_NODE_7304_length_5162_cov_28_393_ID_14607,7,VIRSorter_NODE_7304_length_5162_cov_28_393_ID_14607,7,1,1,5.07549135735669,6.90584605957644,4.14379266564342,,,
VIRSorter_NODE_7314_length_5158_cov_2_08845_ID_14627,5,VIRSorter_NODE_7314_length_5158_cov_2_08845_ID_14627,5,1,2,4.89978669086390,,2.95985190403101,,,
VIRSorter_NODE_7316_length_5158_cov_3_0962_ID_14631,7,VIRSorter_NODE_7316_length_5158_cov_3_0962_ID_14631,7,1,1,2.48930326819235,,4.14379266564342,,,
VIRSorter_NODE_7317_length_5158_cov_91_4009_ID_14633-circular,5,VIRSorter_NODE_7317_length_5158_cov_91_4009_ID_14633-circular,5,1,2,4.89978669086390,7.44891854468756,2.95985190403101,,,
VIRSorter_NODE_7321_length_5156_cov_10_1203_ID_14641,8,VIRSorter_NODE_7321_length_5156_cov_10_1203_ID_14641,8,1,2,4.51418875484781,,4.73576304644962,,,
VIRSorter_NODE_7324_length_5155_cov_76_3866_ID_14647-circular,7,VIRSorter_NODE_7324_length_5155_cov_76_3866_ID_14647-circular,7,1,1,5.07549135735669,4.31194133253841,4.14379266564342,,,
VIRSorter_NODE_7332_length_5153_cov_200_934_ID_14663,9,VIRSorter_NODE_7332_length_5153_cov_200_934_ID_14663,9,1,1,6.92785068212117,,5.32773342725582,,,
VIRSorter_NODE_7337_length_5148_cov_3_15754_ID_14673,10,VIRSorter_NODE_7337_length_5148_cov_3_15754_ID_14673,10,1,1,3.72037209588228,,4.44140541539413,,,
VIRSorter_NODE_7344_length_5146_cov_114_893_ID_14687,8,VIRSorter_NODE_7344_length_5146_cov_114_893_ID_14687,8,1,1,5.99834991174870,4.18744484095598,4.73576304644962,,,
VIRSorter_NODE_7347_length_5145_cov_4_97389_ID_14693,7,VIRSorter_NODE_7347_length_5145_cov_4_97389_ID_14693,7,1,1,5.07549135735669,,4.14379266564342,,,
VIRSorter_NODE_7352_length_5142_cov_11_0443_ID_14703,8,VIRSorter_NODE_7352_length_5142_cov_11_0443_ID_14703,8,1,1,2.22581054573474,4.18744484095598,4.73576304644962,,,
VIRSorter_NODE_7368_length_5133_cov_2_43048_ID_14735,9,VIRSorter_NODE_7368_length_5133_cov_2_43048_ID_14735,9,1,2,2.95735660761269,,5.32773342725582,,,
VIRSorter_NODE_7389_length_5123_cov_6_82966_ID_14777,8,VIRSorter_NODE_7389_length_5123_cov_6_82966_ID_14777,8,1,1,7.83965870538224,,4.73576304644962,,,
VIRSorter_NODE_7392_length_5119_cov_25_6126_ID_14783,8,VIRSorter_NODE_7392_length_5119_cov_25_6126_ID_14783,8,1,2,2.22581054573474,6.70222379935948,4.73576304644962,,,
VIRSorter_NODE_7402_length_5114_cov_2_87708_ID_14803,10,VIRSorter_NODE_7402_length_5114_cov_2_87708_ID_14803,10,1,1,3.72037209588228,,5.91970380806202,,,
VIRSorter_NODE_7403_length_5114_cov_860_981_ID_14805,6,VIRSorter_NODE_7403_length_5114_cov_860_981_ID_14805,6,1,1,2.81958587565650,7.14838634770013,3.55182228483721,,,
VIRSorter_NODE_7424_length_5105_cov_1_2718_ID_14847,8,VIRSorter_NODE_7424_length_5105_cov_1_2718_ID_14847,8,1,1,2.22581054573474,,4.73576304644962,,,
VIRSorter_NODE_742_length_23732_cov_25_0614_ID_1483,26,VIRSorter_NODE_742_length_23732_cov_25_0614_ID_1483,26,1,2,20.94536182608094,,13.20653847014366,,,
VIRSorter_NODE_7442_length_5093_cov_1_68808_ID_14883,10,VIRSorter_NODE_7442_length_5093_cov_1_68808_ID_14883,10,1,1,3.72037209588228,,5.91970380806202,,,
VIRSorter_NODE_7448_length_5090_cov_21_3893_ID_14895-circular,8,VIRSorter_NODE_7448_length_5090_cov_21_3893_ID_14895-circular,8,1,2,2.22581054573474,6.70222379935948,4.73576304644962,,,
VIRSorter_NODE_7452_length_5088_cov_2_87704_ID_14903,5,VIRSorter_NODE_7452_length_5088_cov_2_87704_ID_14903,5,1,2,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_7487_length_5071_cov_14_538_ID_14973,7,VIRSorter_NODE_7487_length_5071_cov_14_538_ID_14973,7,1,1,2.48930326819235,,2.81425248153116,,,
VIRSorter_NODE_748_length_23620_cov_12_9854_ID_1495,31,VIRSorter_NODE_748_length_23620_cov_12_9854_ID_1495,31,1,4,19.74278612399145,,15.94796128381645,,,
VIRSorter_NODE_7491_length_5069_cov_41_0534_ID_14981,7,VIRSorter_NODE_7491_length_5069_cov_41_0534_ID_14981,7,1,2,6.85970136720946,,4.14379266564342,,,
VIRSorter_NODE_7505_length_5062_cov_4_28673_ID_15009,6,VIRSorter_NODE_7505_length_5062_cov_4_28673_ID_15009,6,1,1,2.81958587565650,,3.55182228483721,,,
VIRSorter_NODE_7517_length_5057_cov_354_497_ID_15033,4,VIRSorter_NODE_7517_length_5057_cov_354_497_ID_15033,4,1,1,2.37333664615169,7.84636071657881,2.36788152322481,,,
VIRSorter_NODE_7527_length_5050_cov_15_7374_ID_15053,7,VIRSorter_NODE_7527_length_5050_cov_15_7374_ID_15053,7,1,1,3.65676864270504,,4.14379266564342,,,
VIRSorter_NODE_752_length_23579_cov_19_1117_ID_1503,41,VIRSorter_NODE_752_length_23579_cov_19_1117_ID_1503,41,1,2,11.49962267877756,,17.69964152933666,,2.87419394188235,
VIRSorter_NODE_753_length_23543_cov_8_94316_ID_1505,21,VIRSorter_NODE_753_length_23543_cov_8_94316_ID_1505,21,1,3,12.75937315120684,,10.53928339423977,,,
VIRSorter_NODE_7551_length_5039_cov_10_2337_ID_15101-circular,6,VIRSorter_NODE_7551_length_5039_cov_10_2337_ID_15101-circular,6,1,1,4.16129277473563,4.45762706672290,3.55182228483721,,,
VIRSorter_NODE_7552_length_5039_cov_8_15045_ID_15103,11,VIRSorter_NODE_7552_length_5039_cov_8_15045_ID_15103,11,1,1,5.27218448603370,,3.33720095803181,,,
VIRSorter_NODE_7553_length_5036_cov_4_77185_ID_15105,8,VIRSorter_NODE_7553_length_5036_cov_4_77185_ID_15105,8,1,3,3.27022832213243,,4.73576304644962,,,
VIRSorter_NODE_7564_length_5030_cov_5_5462_ID_15127,6,VIRSorter_NODE_7564_length_5030_cov_5_5462_ID_15127,6,1,2,5.87974402903668,,3.55182228483721,,,
VIRSorter_NODE_756_length_23482_cov_3_73916_ID_1511,29,VIRSorter_NODE_756_length_23482_cov_3_73916_ID_1511,29,1,3,23.70048259286895,,14.84492174864595,,,
VIRSorter_NODE_7577_length_5024_cov_15_9034_ID_15153-circular,6,VIRSorter_NODE_7577_length_5024_cov_15_9034_ID_15153-circular,6,1,1,4.16129277473563,7.14838634770013,3.55182228483721,,,
VIRSorter_NODE_7586_length_5020_cov_4_61864_ID_15171,6,VIRSorter_NODE_7586_length_5020_cov_4_61864_ID_15171,6,1,1,2.81958587565650,,3.55182228483721,,,
VIRSorter_NODE_7587_length_5020_cov_11_6321_ID_15173-circular,7,VIRSorter_NODE_7587_length_5020_cov_11_6321_ID_15173-circular,7,1,2,3.65676864270504,6.90584605957644,4.14379266564342,,,
VIRSorter_NODE_7594_length_5018_cov_9_13944_ID_15187,10,VIRSorter_NODE_7594_length_5018_cov_9_13944_ID_15187,10,1,1,4.90552410684877,,5.91970380806202,,,
VIRSorter_NODE_7600_length_5016_cov_23_9313_ID_15199,8,VIRSorter_NODE_7600_length_5016_cov_23_9313_ID_15199,8,1,2,4.51418875484781,,4.73576304644962,,,
VIRSorter_NODE_7603_length_5015_cov_8_89505_ID_15205-circular,6,VIRSorter_NODE_7603_length_5015_cov_8_89505_ID_15205-circular,6,1,2,2.81958587565650,7.14838634770013,3.55182228483721,,,
VIRSorter_NODE_7640_length_4993_cov_6_40136_ID_15279,7,VIRSorter_NODE_7640_length_4993_cov_6_40136_ID_15279,7,1,1,2.48930326819235,,2.81425248153116,,,
VIRSorter_NODE_7642_length_4992_cov_2_30298_ID_15283,5,VIRSorter_NODE_7642_length_4992_cov_2_30298_ID_15283,5,1,1,4.89978669086390,,2.95985190403101,,,
VIRSorter_NODE_7646_length_4990_cov_35_2799_ID_15291-circular,6,VIRSorter_NODE_7646_length_4990_cov_35_2799_ID_15291-circular,6,1,2,2.81958587565650,4.45762706672290,3.55182228483721,,,
VIRSorter_NODE_7650_length_4988_cov_3_56182_ID_15299,9,VIRSorter_NODE_7650_length_4988_cov_3_56182_ID_15299,9,1,1,4.07773535702027,,5.32773342725582,,,
VIRSorter_NODE_7657_length_4984_cov_1_85238_ID_15313,10,VIRSorter_NODE_7657_length_4984_cov_1_85238_ID_15313,10,1,1,4.90552410684877,,5.91970380806202,,,
VIRSorter_NODE_7692_length_4967_cov_2_46777_ID_15383,7,VIRSorter_NODE_7692_length_4967_cov_2_46777_ID_15383,7,1,3,6.85970136720946,,4.14379266564342,,,
VIRSorter_NODE_7703_length_4961_cov_2_5693_ID_15405,6,VIRSorter_NODE_7703_length_4961_cov_2_5693_ID_15405,6,1,2,4.16129277473563,,3.55182228483721,,,
VIRSorter_NODE_7711_length_4956_cov_1_15676_ID_15421,5,VIRSorter_NODE_7711_length_4956_cov_1_15676_ID_15421,5,1,3,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_7715_length_4954_cov_30_2873_ID_15429-circular,5,VIRSorter_NODE_7715_length_4954_cov_30_2873_ID_15429-circular,5,1,1,2.01071095767098,4.63327596782843,2.95985190403101,,,
VIRSorter_NODE_7717_length_4950_cov_2_34315_ID_15433,5,VIRSorter_NODE_7717_length_4950_cov_2_34315_ID_15433,5,1,1,,2.11833117843164,2.95985190403101,,,
VIRSorter_NODE_7725_length_4947_cov_1_84668_ID_15449,9,VIRSorter_NODE_7725_length_4947_cov_1_84668_ID_15449,9,1,1,5.38680578604491,,5.32773342725582,,,
VIRSorter_NODE_7732_length_4945_cov_6_20693_ID_15463,5,VIRSorter_NODE_7732_length_4945_cov_6_20693_ID_15463,5,1,3,3.25885887592900,,,,,
VIRSorter_NODE_7776_length_4926_cov_26_9777_ID_15551,7,VIRSorter_NODE_7776_length_4926_cov_26_9777_ID_15551,7,1,1,3.65676864270504,6.90584605957644,4.14379266564342,,,
VIRSorter_NODE_777_length_23134_cov_9_64628_ID_1553,31,VIRSorter_NODE_777_length_23134_cov_9_64628_ID_1553,31,1,5,15.01789249082154,,15.94796128381645,,,
VIRSorter_NODE_7797_length_4916_cov_396_382_ID_15593,8,VIRSorter_NODE_7797_length_4916_cov_396_382_ID_15593,8,1,2,4.51418875484781,9.42092325544951,4.73576304644962,,,
VIRSorter_NODE_7799_length_4915_cov_12_0493_ID_15597,11,VIRSorter_NODE_7799_length_4915_cov_12_0493_ID_15597,11,1,1,8.32450822074734,,6.03455293414856,,,
VIRSorter_NODE_7804_length_4912_cov_2_47837_ID_15607,9,VIRSorter_NODE_7804_length_4912_cov_2_47837_ID_15607,9,1,2,4.07773535702027,,5.32773342725582,,,
VIRSorter_NODE_7806_length_4912_cov_9_14336_ID_15611,8,VIRSorter_NODE_7806_length_4912_cov_9_14336_ID_15611,8,1,1,5.99834991174870,,4.73576304644962,,,
VIRSorter_NODE_780_length_23123_cov_17_3186_ID_1559,24,VIRSorter_NODE_780_length_23123_cov_17_3186_ID_1559,24,1,1,15.33089788400569,,12.12810789330123,,,
VIRSorter_NODE_7813_length_4909_cov_2_59808_ID_15625,9,VIRSorter_NODE_7813_length_4909_cov_2_59808_ID_15625,9,1,2,6.92785068212117,,5.32773342725582,,,
VIRSorter_NODE_7821_length_4907_cov_13_96_ID_15641,5,VIRSorter_NODE_7821_length_4907_cov_13_96_ID_15641,5,1,3,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_7825_length_4905_cov_1_77313_ID_15649,7,VIRSorter_NODE_7825_length_4905_cov_1_77313_ID_15649,7,1,3,5.07549135735669,,4.14379266564342,,,
VIRSorter_NODE_7850_length_4895_cov_4_4268_ID_15699,6,VIRSorter_NODE_7850_length_4895_cov_4_4268_ID_15699,6,1,2,2.81958587565650,,3.55182228483721,,,
VIRSorter_NODE_7869_length_4889_cov_5_18165_ID_15737-circular,6,VIRSorter_NODE_7869_length_4889_cov_5_18165_ID_15737-circular,6,1,2,2.81958587565650,7.14838634770013,3.55182228483721,,,
VIRSorter_NODE_7890_length_4879_cov_14_4522_ID_15779-circular,4,VIRSorter_NODE_7890_length_4879_cov_14_4522_ID_15779-circular,4,1,1,2.37333664615169,4.85468230304970,2.36788152322481,,,
